user_id,signup_date,country,device_type,acquisition_channel,age_group,email
416,2024-01-01,SG,desktop,email,45-54,goneal@example.org
417,2024-01-01,UK,tablet,social_media,25-34,blackwellrobert@example.org
418,2024-01-19,US,desktop,social_media,45-54,buchananmark@example.com
419,2024-01-10,US,mobile,organic_search,35-44,alexandrahill@example.net
420,2024-01-14,AU,mobile,direct,25-34,kathleen95@example.org
421,2024-04-30,DE,mobile,paid_search,35-44,karnold@example.net
422,2024-01-01,BR,desktop,referral,18-24,william08@example.net
423,2024-03-06,AE,mobile,email,45-54,taylor25@example.com
424,2024-01-01,UK,mobile,paid_search,55+,jasonzimmerman@example.net
425,2024-06-01,IN,desktop,social_media,45-54,reginald76@example.org
426,2024-02-28,US,tablet,paid_search,35-44,itaylor@example.com
427,2024-01-01,IN,mobile,social_media,25-34,nguyencassie@example.org
428,2024-01-01,US,mobile,social_media,45-54,tanderson@example.net
429,2024-01-01,US,desktop,paid_search,25-34,smithlindsey@example.com
430,2024-03-16,UK,tablet,paid_search,45-54,harrellnathan@example.org
431,2024-05-28,DE,mobile,email,35-44,avaughn@example.com
432,2024-01-01,US,mobile,organic_search,55+,brian88@example.com
433,2024-05-28,BR,mobile,direct,18-24,julieanderson@example.org
434,2024-06-11,US,desktop,organic_search,25-34,dhendricks@example.org
435,2024-01-01,AU,desktop,social_media,35-44,george97@example.net
436,2024-01-01,CA,mobile,social_media,45-54,uross@example.net
437,2024-06-06,UK,desktop,social_media,18-24,jennythompson@example.com
438,2024-01-01,UK,desktop,referral,18-24,jason31@example.com
439,2024-03-18,FR,mobile,direct,25-34,jenniferkelley@example.org
440,2024-01-01,AE,mobile,organic_search,55+,alicia61@example.com
441,2024-03-30,US,desktop,email,18-24,christopher70@example.net
442,2024-01-12,BR,mobile,organic_search,25-34,kevintaylor@example.org
443,2024-01-01,AU,mobile,social_media,18-24,gcarpenter@example.net
444,2024-01-01,IN,desktop,paid_search,18-24,mullinsandrea@example.org
445,2024-06-28,US,mobile,paid_search,35-44,rebeccaward@example.org
446,2024-04-19,BR,tablet,direct,18-24,meganmartin@example.net
447,2024-01-01,US,mobile,direct,45-54,thomasrobin@example.net
448,2024-01-01,US,desktop,referral,55+,ilong@example.net
449,2024-04-18,CA,desktop,direct,18-24,ruizdeborah@example.org
450,2024-01-01,CA,mobile,email,45-54,marilynjackson@example.net
451,2024-01-01,US,mobile,social_media,45-54,eedwards@example.net
452,2024-06-15,AE,desktop,email,25-34,phillip96@example.com
453,2024-06-21,DE,mobile,referral,18-24,schultzgregory@example.org
454,2024-01-01,IN,mobile,paid_search,55+,edward22@example.org
455,2024-05-04,IN,mobile,organic_search,35-44,wallaceheidi@example.org
456,2024-02-20,UK,desktop,referral,45-54,james59@example.net
457,2024-01-01,AU,mobile,organic_search,55+,rgutierrez@example.net
458,2024-01-01,FR,mobile,organic_search,25-34,veronica62@example.org
459,2024-01-15,AU,mobile,email,35-44,sarah86@example.org
460,2024-01-05,US,desktop,paid_search,35-44,ejones@example.org
461,2024-01-01,US,desktop,paid_search,55+,jcobb@example.net
462,2024-04-14,UK,desktop,organic_search,55+,orozcojessica@example.net
463,2024-01-01,CA,mobile,direct,18-24,kerrarthur@example.net
464,2024-01-01,IN,mobile,email,55+,morristhomas@example.com
465,2024-01-01,UK,desktop,paid_search,25-34,mitchellgabrielle@example.org
466,2024-01-01,IN,mobile,organic_search,45-54,woodspatrick@example.com
467,2024-01-01,IN,mobile,organic_search,35-44,ramirezchristopher@example.net
468,2024-01-01,DE,mobile,social_media,45-54,leonardjonathan@example.org
469,2024-01-01,US,desktop,paid_search,55+,briannasmith@example.net
470,2024-01-15,FR,desktop,paid_search,55+,sharonrussell@example.net
471,2024-01-01,IN,mobile,email,45-54,joshuagraham@example.net
472,2024-01-01,US,desktop,paid_search,45-54,erin51@example.com
473,2024-04-24,DE,desktop,paid_search,45-54,jenniferrogers@example.net
474,2024-01-07,US,mobile,social_media,55+,bailey76@example.net
475,2024-01-01,AU,mobile,referral,45-54,christopher93@example.net
476,2024-01-01,IN,desktop,email,45-54,christina49@example.net
477,2024-06-13,UK,mobile,organic_search,25-34,fosterjared@example.org
478,2024-02-06,DE,desktop,referral,45-54,isaacbuckley@example.com
479,2024-04-28,IN,mobile,referral,45-54,anitagarcia@example.org
480,2024-04-08,US,tablet,email,55+,maria80@example.com
481,2024-05-04,CA,desktop,email,35-44,harmonhannah@example.org
482,2024-01-01,CA,desktop,referral,45-54,shannonpope@example.com
483,2024-01-01,BR,mobile,organic_search,35-44,elliskatelyn@example.net
484,2024-01-01,UK,mobile,social_media,55+,harrisonwilliam@example.org
485,2024-01-01,IN,desktop,email,55+,hannah04@example.com
486,2024-06-22,UK,desktop,organic_search,18-24,charles35@example.org
487,2024-01-01,IN,tablet,organic_search,25-34,hayesjohn@example.com
488,2024-01-01,IN,mobile,organic_search,45-54,orussell@example.com
489,2024-01-01,IN,mobile,email,35-44,kweaver@example.net
490,2024-01-01,IN,mobile,organic_search,35-44,rhernandez@example.org
491,2024-05-31,US,mobile,referral,25-34,kimbarajas@example.org
492,2024-03-25,US,desktop,social_media,45-54,mikaylalopez@example.com
493,2024-01-01,FR,mobile,organic_search,45-54,sandra21@example.com
494,2024-01-23,US,mobile,organic_search,55+,simmonsmonica@example.org
495,2024-02-09,IN,mobile,organic_search,18-24,williamsmatthew@example.org
496,2024-04-25,US,mobile,organic_search,35-44,ethompson@example.net
497,2024-01-01,IN,desktop,direct,55+,mooretodd@example.org
498,2024-05-27,IN,desktop,paid_search,18-24,brandonfox@example.org
499,2024-01-01,IN,mobile,organic_search,35-44,michelle80@example.org
500,2024-05-14,CA,mobile,paid_search,25-34,fsingleton@example.com
501,2024-01-01,US,desktop,organic_search,45-54,mwhite@example.net
502,2024-02-04,CA,mobile,paid_search,45-54,christine71@example.net
503,2024-05-25,UK,tablet,referral,25-34,hannah65@example.com
504,2024-04-14,US,desktop,organic_search,45-54,baileypaige@example.com
505,2024-05-17,US,desktop,organic_search,25-34,sherylbraun@example.com
506,2024-01-01,FR,tablet,social_media,45-54,jordanrice@example.com
507,2024-01-30,AU,mobile,direct,45-54,sfox@example.net
508,2024-01-01,US,desktop,email,35-44,sjones@example.net
509,2024-01-01,US,mobile,organic_search,45-54,benjaminlarson@example.net
510,2024-04-19,DE,mobile,social_media,18-24,rgreen@example.com
511,2024-04-23,US,mobile,direct,35-44,zacharyrodriguez@example.net
512,2024-04-07,FR,desktop,email,55+,olivia58@example.com
513,2024-01-01,BR,desktop,direct,25-34,stephen23@example.net
514,2024-01-01,SG,desktop,organic_search,18-24,ambertaylor@example.com
515,2024-02-14,SG,desktop,direct,25-34,mmontoya@example.org
516,2024-05-01,AU,mobile,social_media,45-54,levijohnson@example.org
517,2024-01-01,CA,mobile,direct,18-24,gabrielariley@example.com
518,2024-04-21,IN,desktop,social_media,35-44,martinjames@example.net
519,2024-06-29,US,mobile,referral,55+,michellepark@example.org
520,2024-06-16,FR,desktop,email,45-54,robert13@example.org
521,2024-01-01,BR,mobile,organic_search,25-34,mercadobarry@example.org
522,2024-01-01,US,desktop,organic_search,45-54,katie60@example.com
523,2024-03-11,US,mobile,social_media,45-54,enguyen@example.net
524,2024-02-21,US,mobile,email,45-54,bennettsheri@example.org
525,2024-03-24,DE,mobile,direct,45-54,vanessa91@example.com
526,2024-03-10,IN,desktop,email,18-24,pricerachel@example.org
527,2024-02-24,CA,mobile,direct,55+,weberlinda@example.org
528,2024-01-24,US,mobile,organic_search,35-44,ashley29@example.com
529,2024-01-01,FR,desktop,social_media,55+,gregorymiddleton@example.org
530,2024-03-09,DE,mobile,email,18-24,angelabrowning@example.org
531,2024-01-01,CA,mobile,organic_search,25-34,mariahooper@example.org
532,2024-02-15,IN,tablet,paid_search,25-34,carlosdennis@example.org
533,2024-06-01,IN,mobile,direct,18-24,cheryl18@example.com
534,2024-06-04,IN,desktop,social_media,25-34,sjones@example.com
535,2024-01-01,IN,desktop,email,25-34,alexrobinson@example.com
536,2024-02-09,CA,mobile,organic_search,45-54,dhernandez@example.org
537,2024-01-01,US,desktop,social_media,18-24,kellysmith@example.org
538,2024-01-01,AU,mobile,referral,45-54,amandafernandez@example.com
539,2024-06-24,US,desktop,paid_search,18-24,jessicaallen@example.org
540,2024-01-01,IN,mobile,organic_search,25-34,james25@example.com
541,2024-05-28,BR,desktop,social_media,18-24,zachary53@example.net
542,2024-05-12,CA,mobile,email,25-34,chale@example.com
543,2024-01-31,CA,mobile,organic_search,18-24,ibrown@example.org
544,2024-01-01,DE,mobile,paid_search,45-54,tracy27@example.com
545,2024-01-01,FR,desktop,social_media,25-34,jcruz@example.org
546,2024-04-13,CA,mobile,paid_search,18-24,sancheztony@example.com
547,2024-06-06,SG,desktop,social_media,25-34,jimjohnson@example.com
548,2024-01-21,US,desktop,direct,25-34,wisebobby@example.com
549,2024-03-14,IN,desktop,social_media,18-24,robert06@example.net
550,2024-03-31,AE,desktop,paid_search,35-44,lmoss@example.org
551,2024-01-01,IN,mobile,paid_search,55+,jessica18@example.net
552,2024-06-18,US,mobile,referral,18-24,curryrobert@example.com
553,2024-01-01,CA,desktop,organic_search,18-24,millershelby@example.com
554,2024-01-24,UK,mobile,social_media,45-54,stanleydebra@example.net
555,2024-02-06,AU,desktop,social_media,55+,stonedouglas@example.org
556,2024-01-01,US,desktop,social_media,25-34,bishopaaron@example.net
557,2024-01-01,UK,desktop,social_media,18-24,edwardpotter@example.net
558,2024-01-01,AU,mobile,direct,18-24,vkent@example.com
559,2024-01-01,US,mobile,paid_search,55+,wsuarez@example.org
560,2024-01-01,IN,mobile,email,18-24,darrell50@example.net
561,2024-01-01,AU,mobile,organic_search,35-44,uhartman@example.org
562,2024-03-28,UK,mobile,organic_search,35-44,clayton78@example.com
563,2024-01-01,DE,mobile,email,18-24,ginathompson@example.com
564,2024-01-01,IN,mobile,social_media,35-44,stephensrobin@example.org
565,2024-04-25,CA,mobile,social_media,18-24,singhaaron@example.com
566,2024-03-16,SG,desktop,organic_search,18-24,opierce@example.net
567,2024-04-23,AU,desktop,email,18-24,gonzalezjohn@example.net
568,2024-01-01,SG,desktop,organic_search,35-44,alexandersanchez@example.com
569,2024-01-17,BR,desktop,referral,18-24,tfields@example.com
570,2024-04-13,FR,mobile,social_media,25-34,mario32@example.org
571,2024-01-01,US,tablet,paid_search,18-24,russell47@example.com
572,2024-04-22,IN,mobile,direct,25-34,kent06@example.net
573,2024-01-01,FR,tablet,referral,18-24,xgraham@example.com
574,2024-02-28,SG,mobile,paid_search,18-24,tcarney@example.com
575,2024-04-13,IN,desktop,paid_search,35-44,mwoods@example.org
576,2024-05-18,US,desktop,referral,25-34,brian13@example.com
577,2024-04-09,DE,desktop,organic_search,45-54,brianrocha@example.net
578,2024-01-01,US,desktop,direct,18-24,lcurtis@example.net
579,2024-01-01,US,mobile,direct,35-44,lthomas@example.net
580,2024-01-01,US,tablet,paid_search,18-24,cingram@example.com
581,2024-01-01,AU,desktop,referral,55+,garciagregory@example.org
582,2024-02-01,AU,desktop,referral,18-24,edavis@example.com
583,2024-04-27,US,desktop,direct,18-24,pbrooks@example.net
584,2024-05-03,UK,mobile,referral,25-34,amandapennington@example.com
585,2024-01-01,US,desktop,direct,35-44,davisdarren@example.net
586,2024-01-01,IN,desktop,referral,25-34,hardingnathan@example.net
587,2024-04-29,US,desktop,paid_search,35-44,pattersonsusan@example.com
588,2024-01-29,US,desktop,email,45-54,sperez@example.net
589,2024-01-01,IN,mobile,organic_search,35-44,lopezkim@example.net
590,2024-06-29,AU,desktop,direct,35-44,ndavis@example.net
591,2024-01-01,US,desktop,paid_search,55+,xmurillo@example.com
592,2024-01-01,AU,desktop,referral,18-24,danielmatthews@example.org
593,2024-01-28,SG,mobile,social_media,18-24,heatherphillips@example.com
594,2024-02-26,US,mobile,organic_search,18-24,stevewarren@example.com
595,2024-01-01,US,mobile,paid_search,18-24,kevin83@example.com
596,2024-04-28,CA,tablet,organic_search,18-24,johnstonmatthew@example.net
597,2024-01-01,AE,mobile,organic_search,35-44,ortizedward@example.com
598,2024-01-01,US,mobile,organic_search,55+,amberaustin@example.net
599,2024-02-11,FR,desktop,organic_search,45-54,whitetimothy@example.org
600,2024-01-01,IN,tablet,organic_search,45-54,brownamanda@example.com
601,2024-01-01,US,mobile,organic_search,35-44,shermanbonnie@example.com
602,2024-03-16,IN,mobile,organic_search,35-44,paynekatrina@example.org
603,2024-01-17,US,desktop,direct,55+,johnnyrogers@example.org
604,2024-01-01,CA,mobile,email,45-54,michaelcastillo@example.org
605,2024-01-04,IN,mobile,paid_search,55+,hallgregory@example.com
606,2024-03-18,IN,desktop,organic_search,55+,bobby33@example.com
607,2024-01-01,US,mobile,paid_search,45-54,michaelfisher@example.net
608,2024-04-01,IN,mobile,organic_search,25-34,veronicabryant@example.net
609,2024-01-01,US,desktop,social_media,18-24,jennifer04@example.com
610,2024-01-01,UK,tablet,paid_search,25-34,lgreene@example.org
611,2024-01-01,US,desktop,email,35-44,kevin92@example.net
612,2024-05-02,US,mobile,referral,55+,karen36@example.net
613,2024-01-01,UK,desktop,referral,45-54,morganadam@example.net
614,2024-04-07,IN,mobile,organic_search,25-34,bowmanbrooke@example.com
615,2024-05-08,US,mobile,organic_search,55+,howellrodney@example.com
616,2024-01-01,FR,desktop,organic_search,35-44,goodcarol@example.org
617,2024-01-01,US,mobile,direct,18-24,virginia98@example.org
618,2024-03-30,SG,tablet,paid_search,45-54,lanenathaniel@example.com
619,2024-04-30,US,desktop,organic_search,25-34,michael23@example.org
620,2024-02-13,FR,tablet,social_media,25-34,catherinemckee@example.org
621,2024-04-17,AU,tablet,email,25-34,leematthew@example.net
622,2024-06-09,CA,desktop,paid_search,35-44,kfrank@example.com
623,2024-01-01,US,desktop,email,55+,johnrubio@example.org
624,2024-01-21,SG,mobile,social_media,25-34,kayladaugherty@example.net
625,2024-05-08,IN,mobile,social_media,55+,christopherramsey@example.net
626,2024-01-01,BR,desktop,email,25-34,pwebb@example.com
627,2024-01-01,BR,desktop,direct,18-24,kylewebster@example.org
628,2024-06-12,CA,mobile,paid_search,35-44,hamptonjoe@example.com
629,2024-01-01,US,desktop,organic_search,18-24,hoffmanmatthew@example.org
630,2024-01-01,US,mobile,paid_search,25-34,alexrandall@example.net
631,2024-02-01,UK,desktop,social_media,18-24,joseph94@example.net
632,2024-03-06,DE,mobile,email,25-34,mark58@example.com
633,2024-01-01,IN,mobile,organic_search,18-24,kaitlindickerson@example.org
634,2024-01-01,US,desktop,paid_search,45-54,eburke@example.net
635,2024-01-01,DE,mobile,direct,18-24,francowilliam@example.net
636,2024-01-01,CA,mobile,paid_search,18-24,andrewmoore@example.net
637,2024-02-10,BR,desktop,direct,25-34,zblanchard@example.com
638,2024-01-01,US,desktop,organic_search,55+,rdavis@example.com
639,2024-04-06,US,desktop,organic_search,18-24,patriciaellison@example.org
640,2024-01-22,UK,mobile,organic_search,35-44,vincentkennedy@example.net
641,2024-01-01,IN,desktop,social_media,55+,emilysmith@example.net
642,2024-03-06,US,desktop,organic_search,35-44,salazarsarah@example.net
643,2024-01-01,IN,desktop,email,45-54,smithchristopher@example.com
644,2024-03-11,AE,desktop,social_media,45-54,jennifer64@example.com
645,2024-01-01,IN,desktop,organic_search,18-24,ronald08@example.org
646,2024-01-01,IN,desktop,direct,55+,powerspeter@example.net
647,2024-01-01,US,mobile,organic_search,35-44,efarley@example.org
648,2024-04-07,IN,mobile,organic_search,18-24,elizabeth93@example.com
649,2024-01-19,FR,mobile,social_media,45-54,jonathanmckenzie@example.org
650,2024-04-23,AE,mobile,organic_search,18-24,debbiebrown@example.net
651,2024-03-18,UK,mobile,social_media,55+,vanessahansen@example.net
652,2024-01-01,US,mobile,organic_search,25-34,lbrown@example.net
653,2024-01-01,FR,desktop,paid_search,45-54,hardykelly@example.com
654,2024-01-01,BR,mobile,direct,35-44,smithjeffrey@example.org
655,2024-01-01,AE,tablet,organic_search,45-54,karenwalker@example.com
656,2024-04-14,IN,desktop,organic_search,45-54,pbaker@example.net
657,2024-01-01,DE,mobile,social_media,45-54,carrholly@example.com
658,2024-01-01,IN,desktop,social_media,18-24,jonathan75@example.net
659,2024-01-01,UK,desktop,paid_search,55+,amber04@example.net
660,2024-01-01,SG,desktop,social_media,55+,tlynch@example.org
661,2024-05-11,IN,desktop,paid_search,55+,tarahuffman@example.net
662,2024-05-11,AU,mobile,paid_search,35-44,davistimothy@example.com
663,2024-06-22,US,mobile,referral,35-44,kelly12@example.com
664,2024-01-01,IN,mobile,paid_search,45-54,jamesgreen@example.net
665,2024-06-25,AU,tablet,organic_search,35-44,timothy22@example.com
666,2024-02-16,DE,desktop,email,55+,brandi14@example.org
667,2024-05-30,US,mobile,direct,45-54,anthonylopez@example.com
668,2024-03-09,DE,mobile,direct,55+,leslie08@example.com
669,2024-01-01,US,mobile,paid_search,55+,sanchezkatherine@example.org
670,2024-04-21,US,desktop,direct,18-24,jeremyorr@example.com
671,2024-01-01,US,desktop,paid_search,25-34,george78@example.com
672,2024-01-01,IN,mobile,paid_search,18-24,qreynolds@example.net
673,2024-06-17,US,desktop,social_media,25-34,hchambers@example.com
674,2024-03-03,CA,desktop,organic_search,35-44,hector55@example.com
675,2024-06-21,US,desktop,organic_search,55+,dyerkimberly@example.net
676,2024-01-01,SG,mobile,social_media,35-44,sototerri@example.org
677,2024-06-02,IN,desktop,email,18-24,dianabennett@example.com
678,2024-03-03,AE,mobile,social_media,18-24,ishelton@example.net
679,2024-01-01,US,mobile,paid_search,35-44,zdennis@example.org
680,2024-02-06,AE,mobile,paid_search,25-34,michaelrivera@example.net
681,2024-02-28,IN,mobile,social_media,55+,jferguson@example.org
682,2024-01-01,US,tablet,referral,35-44,antonio59@example.net
683,2024-04-17,CA,mobile,paid_search,18-24,cochransarah@example.net
684,2024-03-07,US,tablet,social_media,35-44,tamarahicks@example.net
685,2024-01-01,CA,tablet,social_media,25-34,vburns@example.org
686,2024-01-01,UK,desktop,organic_search,55+,audrey68@example.net
687,2024-01-27,AU,mobile,email,45-54,middletonmatthew@example.net
688,2024-01-01,US,mobile,paid_search,18-24,donvega@example.com
